mape_scores_,mape_scores_std,scores_,scores_std,val_scores_,val_scores_std,n_estimators_,n_estimators_std,max_depth
1.1837243118124199,0.0018084771793466458,0.08311298244334428,0.00030313648068199423,0.0828832,0.00012946412630531783,1245.8,139.8848097543118,5
1.1769801301634772,0.0015509344058685062,0.08276103628390737,0.00029886759385590713,0.0825702,3.268883601475913e-05,877.8,69.22253968181172,6
1.1740496142271202,0.0025302134473886677,0.08259110724331467,0.0002205567211685757,0.0824036,9.915361818914867e-05,607.2,82.75602697084969,7
1.1718892403041021,0.0022667489639972976,0.08251208129196158,0.0002828326021281352,0.08231480000000001,4.9454625668385466e-05,480.2,46.78632278775497,8
1.1709184990706591,0.0012329264309181248,0.08251531491193188,0.0002741309552081235,0.08231999999999999,8.206582723643027e-05,396.6,61.392507686198975,9
1.1714225550698552,0.0016501335833181885,0.08261778076894251,0.00026401228355721026,0.0824082,8.096023715379992e-05,324.8,47.11432903056139,10
1.1728705504414032,0.0015234493870018796,0.08275506334588958,0.00030417171729172455,0.0825408,5.2821965128156045e-05,271.6,30.33545780106178,11
1.1752932790460964,0.0018599587212767559,0.08294166235102399,0.0002442793310670855,0.0827514,4.578034512757788e-05,224.8,26.947356085523495,12
